PT_ID,PT_DATE,PT_TIME,PT_TAG,PT_PLATE,PT_ENCLOSURE,PT_TA,PT_TB,PT_IB_ID,PT_CT_ID
73538,2007-11-09,06:42:33,9839,bb,2,0,0,NULL,NULL
73539,2007-11-09,06:42:43,9839,bb,2,0,0,NULL,NULL
73540,2007-11-09,06:42:53,9839,bb,2,0,0,NULL,NULL
73541,2007-11-09,06:43:03,9839,bb,2,0,0,NULL,NULL
73542,2007-11-09,06:44:07,9839,bb,2,0,0,NULL,NULL
73543,2007-11-09,06:44:17,9839,bb,2,0,0,NULL,NULL
73544,2007-11-09,06:45:10,9839,bb,2,0,0,NULL,NULL
73545,2007-11-09,06:45:20,9839,bb,2,0,0,NULL,NULL
73546,2007-11-09,06:45:30,9839,bb,2,0,0,NULL,NULL
73547,2007-11-09,06:45:43,9839,bb,2,0,0,NULL,NULL
73548,2007-11-09,06:45:53,9839,bb,2,0,0,NULL,NULL
73549,2007-11-09,06:46:04,9839,bb,2,0,0,NULL,NULL
73550,2007-11-09,06:46:14,9839,bb,2,0,0,NULL,NULL
73551,2007-11-09,06:46:24,9839,bb,2,0,0,NULL,NULL
73552,2007-11-09,06:46:34,9839,bb,2,0,0,NULL,NULL
73553,2007-11-09,06:46:44,9839,bb,2,0,0,NULL,NULL
73554,2007-11-09,06:46:54,9839,bb,2,0,0,NULL,NULL
73555,2007-11-09,06:47:04,9839,bb,2,0,0,NULL,NULL
73556,2007-11-09,06:48:00,9839,bb,2,0,0,NULL,NULL
73557,2007-11-09,06:48:10,9839,bb,2,0,0,NULL,NULL
73558,2007-11-09,06:48:20,9839,bb,2,0,0,NULL,NULL
73559,2007-11-09,06:50:16,9839,bb,2,0,0,NULL,NULL
73560,2007-11-09,06:50:26,9839,bb,2,0,0,NULL,NULL
73561,2007-11-09,06:50:36,9839,bb,2,0,0,NULL,NULL
73562,2007-11-09,06:50:46,9839,bb,2,0,0,NULL,NULL
73563,2007-11-09,06:50:56,9839,bb,2,0,0,NULL,NULL
73564,2007-11-09,06:51:06,9839,bb,2,0,0,NULL,NULL
73565,2007-11-09,07:18:24,9839,bb,2,0,0,NULL,NULL
73566,2007-11-09,07:18:39,9839,bb,2,0,0,NULL,NULL
73567,2007-11-09,07:20:19,9839,bb,2,0,0,NULL,NULL
73568,2007-11-09,07:20:29,9839,bb,2,0,0,NULL,NULL
73569,2007-11-09,07:20:39,9839,bb,2,0,0,NULL,NULL
73570,2007-11-09,07:22:42,9839,bb,2,0,0,NULL,NULL
73571,2007-11-09,07:23:31,9839,bb,2,0,0,NULL,NULL
73572,2007-11-09,07:23:50,9839,bb,2,0,0,NULL,NULL
73573,2007-11-09,07:24:00,9839,bb,2,0,0,NULL,NULL
73574,2007-11-09,07:25:39,9839,bb,2,0,0,NULL,NULL
73575,2007-11-09,07:25:49,9839,bb,2,0,0,NULL,NULL
73576,2007-11-09,07:26:53,9839,bb,2,0,0,NULL,NULL
73577,2007-11-09,07:27:03,9839,bb,2,0,0,NULL,NULL
73578,2007-11-09,07:35:15,9839,bb,2,0,0,NULL,NULL
73579,2007-11-09,07:35:25,9839,bb,2,0,0,NULL,NULL
73580,2007-11-09,07:35:36,9839,bb,2,0,0,NULL,NULL
73581,2007-11-09,07:35:50,9839,bb,2,0,0,NULL,NULL
73582,2007-11-09,07:41:48,9839,bb,2,0,0,NULL,NULL
73583,2007-11-09,07:41:58,9839,bb,2,0,0,NULL,NULL
73584,2007-11-09,07:42:10,9839,bb,2,0,0,NULL,NULL
73585,2007-11-09,07:44:15,9839,bb,2,0,0,NULL,NULL
73586,2007-11-09,07:53:17,9839,bb,2,0,0,NULL,NULL
73587,2007-11-09,07:53:33,9839,bb,2,0,0,NULL,NULL
73588,2007-11-09,07:53:43,9839,bb,2,0,0,NULL,NULL
73589,2007-11-09,07:53:53,9839,bb,2,0,0,NULL,NULL
73590,2007-11-09,07:54:03,9839,bb,2,0,0,NULL,NULL
73591,2007-11-09,07:54:11,9839,bb,2,0,0,NULL,NULL
73592,2007-11-09,07:54:21,9839,bb,2,0,0,NULL,NULL
73593,2007-11-09,07:54:31,9839,bb,2,0,0,NULL,NULL
73594,2007-11-09,07:54:33,9839,bb,2,0,0,NULL,NULL
73595,2007-11-09,07:54:36,9839,bb,2,0,0,NULL,NULL
73596,2007-11-09,07:55:42,9839,bb,2,0,0,NULL,NULL
73597,2007-11-09,08:24:08,9839,bb,2,0,0,NULL,NULL
73598,2007-11-09,08:24:18,9839,bb,2,0,0,NULL,NULL
73599,2007-11-09,08:24:31,9839,bb,2,0,0,NULL,NULL
73600,2007-11-09,08:24:41,9839,bb,2,0,0,NULL,NULL
73601,2007-11-09,08:24:51,9839,bb,2,0,0,NULL,NULL
73602,2007-11-09,08:25:01,9839,bb,2,0,0,NULL,NULL
73603,2007-11-09,08:25:14,9839,bb,2,0,0,NULL,NULL
73604,2007-11-09,08:25:24,9839,bb,2,0,0,NULL,NULL
73605,2007-11-09,08:25:34,9839,bb,2,0,0,NULL,NULL
73606,2007-11-09,08:25:44,9839,bb,2,0,0,NULL,NULL
73607,2007-11-09,08:25:55,9839,bb,2,0,0,NULL,NULL
73608,2007-11-09,08:26:05,9839,bb,2,0,0,NULL,NULL
73609,2007-11-09,08:26:15,9839,bb,2,0,0,NULL,NULL
73610,2007-11-09,08:26:25,9839,bb,2,0,0,NULL,NULL
73611,2007-11-09,08:26:35,9839,bb,2,0,0,NULL,NULL
73612,2007-11-09,08:26:46,9839,bb,2,0,0,NULL,NULL
73613,2007-11-09,08:26:56,9839,bb,2,0,0,NULL,NULL
73614,2007-11-09,08:27:06,9839,bb,2,0,0,NULL,NULL
73615,2007-11-09,08:27:16,9839,bb,2,0,0,NULL,NULL
73616,2007-11-09,08:27:34,9839,bb,2,0,0,NULL,NULL
73617,2007-11-09,08:27:44,9839,bb,2,0,0,NULL,NULL
73618,2007-11-09,08:27:54,9839,bb,2,0,0,NULL,NULL
73619,2007-11-09,08:28:04,9839,bb,2,0,0,NULL,NULL
73620,2007-11-09,08:28:21,9839,bb,2,0,0,NULL,NULL
73621,2007-11-09,08:28:43,9839,bb,2,0,0,NULL,NULL
73622,2007-11-09,09:20:17,9839,bb,2,0,0,NULL,NULL
73623,2007-11-09,09:20:27,9839,bb,2,0,0,NULL,NULL
73624,2007-11-09,09:20:45,9839,bb,2,0,0,NULL,NULL
73625,2007-11-09,10:05:01,9839,bb,2,0,0,NULL,NULL
73626,2007-11-09,10:05:04,9839,bb,2,0,0,NULL,NULL
73627,2007-11-09,10:09:25,9839,bb,2,0,0,NULL,NULL
73628,2007-11-09,10:09:45,9839,bb,2,0,0,NULL,NULL
73629,2007-11-09,10:09:55,9839,bb,2,0,0,NULL,NULL
73630,2007-11-09,10:10:07,9839,bb,2,0,0,NULL,NULL
73631,2007-11-09,10:10:17,9839,bb,2,0,0,NULL,NULL
73632,2007-11-09,10:10:28,9839,bb,2,0,0,NULL,NULL
73633,2007-11-09,10:10:38,9839,bb,2,0,0,NULL,NULL
73634,2007-11-09,10:10:48,9839,bb,2,0,0,NULL,NULL
73635,2007-11-09,10:11:42,9839,bb,2,0,0,NULL,NULL
73636,2007-11-09,10:12:11,9839,bb,2,0,0,NULL,NULL
73637,2007-11-09,10:12:21,9839,bb,2,0,0,NULL,NULL
73638,2007-11-09,10:12:51,9839,bb,2,0,0,NULL,NULL
73639,2007-11-09,10:13:11,9839,bb,2,0,0,NULL,NULL
73640,2007-11-09,10:13:21,9839,bb,2,0,0,NULL,NULL
73641,2007-11-09,10:13:31,9839,bb,2,0,0,NULL,NULL
73642,2007-11-09,10:13:44,9839,bb,2,0,0,NULL,NULL
73643,2007-11-09,10:13:58,9839,bb,2,0,0,NULL,NULL
73644,2007-11-09,10:14:17,9839,bb,2,0,0,NULL,NULL
73645,2007-11-09,10:14:41,9839,bb,2,0,0,NULL,NULL
73646,2007-11-09,10:14:58,9839,bb,2,0,0,NULL,NULL
73647,2007-11-09,10:15:21,9839,bb,2,0,0,NULL,NULL
73648,2007-11-09,10:15:39,9839,bb,2,0,0,NULL,NULL
73649,2007-11-09,10:16:00,9839,bb,2,0,0,NULL,NULL
73650,2007-11-09,10:16:10,9839,bb,2,0,0,NULL,NULL
73651,2007-11-09,10:16:14,9839,bb,2,0,0,NULL,NULL
73652,2007-11-09,10:16:24,9839,bb,2,0,0,NULL,NULL
73653,2007-11-09,10:16:34,9839,bb,2,0,0,NULL,NULL
73654,2007-11-09,10:17:03,9839,bb,2,0,0,NULL,NULL
73655,2007-11-09,10:17:53,9839,bb,2,0,0,NULL,NULL
73656,2007-11-09,10:18:03,9839,bb,2,0,0,NULL,NULL
73657,2007-11-09,10:18:34,9839,bb,2,0,0,NULL,NULL
73658,2007-11-09,10:18:37,9839,bb,2,0,0,NULL,NULL
73659,2007-11-09,10:20:18,9839,bb,2,0,0,NULL,NULL
73660,2007-11-09,10:20:33,9839,bb,2,0,0,NULL,NULL
73661,2007-11-09,10:20:48,9839,bb,2,0,0,NULL,NULL
73662,2007-11-09,10:20:52,9839,bb,2,0,0,NULL,NULL
73663,2007-11-09,10:39:08,9839,bb,2,0,0,NULL,NULL
73664,2007-11-09,10:39:25,9839,bb,2,0,0,NULL,NULL
73665,2007-11-09,10:39:35,9839,bb,2,0,0,NULL,NULL
73666,2007-11-09,10:43:49,9839,bb,2,0,0,NULL,NULL
73667,2007-11-09,10:43:59,9839,bb,2,0,0,NULL,NULL
73668,2007-11-09,10:44:14,9839,bb,2,0,0,NULL,NULL
73669,2007-11-09,10:44:42,9839,bb,2,0,0,NULL,NULL
73670,2007-11-09,10:44:54,9839,bb,2,0,0,NULL,NULL
73671,2007-11-09,10:45:04,9839,bb,2,0,0,NULL,NULL
73672,2007-11-09,10:45:37,9839,bb,2,0,0,NULL,NULL
73673,2007-11-09,10:45:47,9839,bb,2,0,0,NULL,NULL
73674,2007-11-09,10:46:27,9839,bb,2,0,0,NULL,NULL
73675,2007-11-09,10:46:45,9839,bb,2,0,0,NULL,NULL
73676,2007-11-09,10:47:18,9839,bb,2,0,0,NULL,NULL
73677,2007-11-09,10:48:09,9839,bb,2,0,0,NULL,NULL
73678,2007-11-09,11:32:59,9839,bb,2,0,0,NULL,NULL
73679,2007-11-09,11:33:09,9839,bb,2,0,0,NULL,NULL
73680,2007-11-09,11:33:24,9839,bb,2,0,0,NULL,NULL
73681,2007-11-09,11:33:34,9839,bb,2,0,0,NULL,NULL
73682,2007-11-09,11:44:05,9839,bb,2,0,0,NULL,NULL
73683,2007-11-09,11:44:34,9839,bb,2,0,0,NULL,NULL
73684,2007-11-09,11:50:47,9839,bb,2,0,0,NULL,NULL
73685,2007-11-09,11:50:57,9839,bb,2,0,0,NULL,NULL
73686,2007-11-09,11:51:56,9839,bb,2,0,0,NULL,NULL
73687,2007-11-09,11:52:46,9839,bb,2,0,0,NULL,NULL
73688,2007-11-09,11:52:58,9839,bb,2,0,0,NULL,NULL
73689,2007-11-09,11:53:08,9839,bb,2,0,0,NULL,NULL
73690,2007-11-09,11:53:30,9839,bb,2,0,0,NULL,NULL
73691,2007-11-09,11:53:40,9839,bb,2,0,0,NULL,NULL
73692,2007-11-09,11:53:50,9839,bb,2,0,0,NULL,NULL
73693,2007-11-09,11:54:00,9839,bb,2,0,0,NULL,NULL
73694,2007-11-09,11:54:10,9839,bb,2,0,0,NULL,NULL
73695,2007-11-09,11:54:20,9839,bb,2,0,0,NULL,NULL
73696,2007-11-09,11:54:42,9839,bb,2,0,0,NULL,NULL
73697,2007-11-09,11:54:52,9839,bb,2,0,0,NULL,NULL
73698,2007-11-09,11:55:05,9839,bb,2,0,0,NULL,NULL
73699,2007-11-09,12:42:19,9839,bb,2,0,0,NULL,NULL
73700,2007-11-09,12:42:29,9839,bb,2,0,0,NULL,NULL
73701,2007-11-09,12:42:39,9839,bb,2,0,0,NULL,NULL
73702,2007-11-09,12:42:49,9839,bb,2,0,0,NULL,NULL
73703,2007-11-09,12:42:59,9839,bb,2,0,0,NULL,NULL
73704,2007-11-09,12:43:09,9839,bb,2,0,0,NULL,NULL
73705,2007-11-09,14:31:28,9839,bb,2,0,0,NULL,NULL
73706,2007-11-09,14:31:53,9839,bb,2,0,0,NULL,NULL
73707,2007-11-09,14:32:19,9839,bb,2,0,0,NULL,NULL
73708,2007-11-09,14:32:29,9839,bb,2,0,0,NULL,NULL
73709,2007-11-09,14:32:39,9839,bb,2,0,0,NULL,NULL
73710,2007-11-09,14:32:49,9839,bb,2,0,0,NULL,NULL
73711,2007-11-09,14:33:09,9839,bb,2,0,0,NULL,NULL
73712,2007-11-09,14:33:19,9839,bb,2,0,0,NULL,NULL
73713,2007-11-09,15:06:47,9839,bb,2,0,0,NULL,NULL
73714,2007-11-10,05:18:25,9839,bb,2,0,0,NULL,NULL
73715,2007-11-10,05:18:37,9839,bb,2,0,0,NULL,NULL
73716,2007-11-10,05:18:47,9839,bb,2,0,0,NULL,NULL
73717,2007-11-10,05:19:03,9839,bb,2,0,0,NULL,NULL
73718,2007-11-10,05:19:13,9839,bb,2,0,0,NULL,NULL
73719,2007-11-10,05:19:57,9839,bb,2,0,0,NULL,NULL
73720,2007-11-10,05:20:07,9839,bb,2,0,0,NULL,NULL
73721,2007-11-10,05:20:19,9839,bb,2,0,0,NULL,NULL
73722,2007-11-10,05:20:29,9839,bb,2,0,0,NULL,NULL
73723,2007-11-10,05:20:39,9839,bb,2,0,0,NULL,NULL
73724,2007-11-10,05:20:49,9839,bb,2,0,0,NULL,NULL
73725,2007-11-10,05:21:03,9839,bb,2,0,0,NULL,NULL
73726,2007-11-10,05:24:34,9839,bb,2,0,0,NULL,NULL
73727,2007-11-10,05:50:07,9839,bb,2,0,0,NULL,NULL
73728,2007-11-10,05:54:12,9839,bb,2,0,0,NULL,NULL
73729,2007-11-10,05:58:48,9839,bb,2,0,0,NULL,NULL
73730,2007-11-10,06:47:29,9839,bb,2,0,0,NULL,NULL
73731,2007-11-10,06:47:43,9839,bb,2,0,0,NULL,NULL
73732,2007-11-10,06:47:54,9839,bb,2,0,0,NULL,NULL
73733,2007-11-10,06:48:04,9839,bb,2,0,0,NULL,NULL
73734,2007-11-10,06:48:18,9839,bb,2,0,0,NULL,NULL
73735,2007-11-10,06:48:29,9839,bb,2,0,0,NULL,NULL
73736,2007-11-10,06:49:36,9839,bb,2,0,0,NULL,NULL
73737,2007-11-10,06:49:46,9839,bb,2,0,0,NULL,NULL
73738,2007-11-10,06:49:56,9839,bb,2,0,0,NULL,NULL
73739,2007-11-10,06:50:08,9839,bb,2,0,0,NULL,NULL
73740,2007-11-10,06:51:21,9839,bb,2,0,0,NULL,NULL
73741,2007-11-10,06:51:31,9839,bb,2,0,0,NULL,NULL
73742,2007-11-10,06:51:45,9839,bb,2,0,0,NULL,NULL
73743,2007-11-10,06:51:55,9839,bb,2,0,0,NULL,NULL
73744,2007-11-10,06:52:12,9839,bb,2,0,0,NULL,NULL
73745,2007-11-10,06:52:37,9839,bb,2,0,0,NULL,NULL
73746,2007-11-10,06:52:47,9839,bb,2,0,0,NULL,NULL
73747,2007-11-10,06:52:57,9839,bb,2,0,0,NULL,NULL
73748,2007-11-10,06:53:07,9839,bb,2,0,0,NULL,NULL
73749,2007-11-10,06:53:20,9839,bb,2,0,0,NULL,NULL
73750,2007-11-10,06:53:30,9839,bb,2,0,0,NULL,NULL
73751,2007-11-10,06:53:40,9839,bb,2,0,0,NULL,NULL
73752,2007-11-10,06:55:40,9839,bb,2,0,0,NULL,NULL
73753,2007-11-10,06:55:52,9839,bb,2,0,0,NULL,NULL
73754,2007-11-10,06:56:09,9839,bb,2,0,0,NULL,NULL
73755,2007-11-10,06:56:34,9839,bb,2,0,0,NULL,NULL
73756,2007-11-10,06:56:45,9839,bb,2,0,0,NULL,NULL
73757,2007-11-10,06:57:12,9839,bb,2,0,0,NULL,NULL
73758,2007-11-10,06:57:22,9839,bb,2,0,0,NULL,NULL
73759,2007-11-10,06:58:21,9839,bb,2,0,0,NULL,NULL
73760,2007-11-10,06:58:32,9839,bb,2,0,0,NULL,NULL
73761,2007-11-10,06:58:46,9839,bb,2,0,0,NULL,NULL
73762,2007-11-10,06:58:59,9839,bb,2,0,0,NULL,NULL
73763,2007-11-10,06:59:09,9839,bb,2,0,0,NULL,NULL
73764,2007-11-10,06:59:30,9839,bb,2,0,0,NULL,NULL
73765,2007-11-10,07:00:48,9839,bb,2,0,0,NULL,NULL
73766,2007-11-10,07:01:19,9839,bb,2,0,0,NULL,NULL
73767,2007-11-10,07:02:49,9839,bb,2,0,0,NULL,NULL
73768,2007-11-10,07:02:59,9839,bb,2,0,0,NULL,NULL
73769,2007-11-10,07:03:51,9839,bb,2,0,0,NULL,NULL
73770,2007-11-10,07:04:15,9839,bb,2,0,0,NULL,NULL
73771,2007-11-10,07:04:25,9839,bb,2,0,0,NULL,NULL
73772,2007-11-10,07:04:35,9839,bb,2,0,0,NULL,NULL
73773,2007-11-10,07:04:45,9839,bb,2,0,0,NULL,NULL
73774,2007-11-10,07:04:55,9839,bb,2,0,0,NULL,NULL
73775,2007-11-10,07:05:05,9839,bb,2,0,0,NULL,NULL
73776,2007-11-10,07:05:16,9839,bb,2,0,0,NULL,NULL
73777,2007-11-10,07:05:26,9839,bb,2,0,0,NULL,NULL
73778,2007-11-10,07:05:36,9839,bb,2,0,0,NULL,NULL
73779,2007-11-10,07:05:46,9839,bb,2,0,0,NULL,NULL
73780,2007-11-10,07:05:57,9839,bb,2,0,0,NULL,NULL
73781,2007-11-10,07:06:12,9839,bb,2,0,0,NULL,NULL
73782,2007-11-10,07:06:37,9839,bb,2,0,0,NULL,NULL
73783,2007-11-10,07:06:47,9839,bb,2,0,0,NULL,NULL
73784,2007-11-10,07:06:57,9839,bb,2,0,0,NULL,NULL
73785,2007-11-10,07:07:07,9839,bb,2,0,0,NULL,NULL
73786,2007-11-10,07:07:18,9839,bb,2,0,0,NULL,NULL
73787,2007-11-10,07:07:28,9839,bb,2,0,0,NULL,NULL
73788,2007-11-10,07:07:38,9839,bb,2,0,0,NULL,NULL
73789,2007-11-10,07:07:49,9839,bb,2,0,0,NULL,NULL
73790,2007-11-10,07:08:25,9839,bb,2,0,0,NULL,NULL
73791,2007-11-10,07:08:55,9839,bb,2,0,0,NULL,NULL
73792,2007-11-10,07:09:05,9839,bb,2,0,0,NULL,NULL
73793,2007-11-10,07:09:17,9839,bb,2,0,0,NULL,NULL
73794,2007-11-10,07:09:27,9839,bb,2,0,0,NULL,NULL
73795,2007-11-10,07:09:59,9839,bb,2,0,0,NULL,NULL
73796,2007-11-10,07:10:09,9839,bb,2,0,0,NULL,NULL
73797,2007-11-10,07:12:09,9839,bb,2,0,0,NULL,NULL
73798,2007-11-10,07:12:19,9839,bb,2,0,0,NULL,NULL
73799,2007-11-10,07:12:30,9839,bb,2,0,0,NULL,NULL
73800,2007-11-10,07:12:41,9839,bb,2,0,0,NULL,NULL
73801,2007-11-10,07:12:51,9839,bb,2,0,0,NULL,NULL
73802,2007-11-10,07:13:01,9839,bb,2,0,0,NULL,NULL
73803,2007-11-10,07:13:11,9839,bb,2,0,0,NULL,NULL
73804,2007-11-10,07:13:23,9839,bb,2,0,0,NULL,NULL
73805,2007-11-10,07:13:33,9839,bb,2,0,0,NULL,NULL
73806,2007-11-10,07:13:43,9839,bb,2,0,0,NULL,NULL
73807,2007-11-10,07:13:53,9839,bb,2,0,0,NULL,NULL
73808,2007-11-10,07:14:23,9839,bb,2,0,0,NULL,NULL
73809,2007-11-10,07:14:34,9839,bb,2,0,0,NULL,NULL
73810,2007-11-10,07:14:44,9839,bb,2,0,0,NULL,NULL
73811,2007-11-10,07:15:39,9839,bb,2,0,0,NULL,NULL
73812,2007-11-10,07:15:49,9839,bb,2,0,0,NULL,NULL
73813,2007-11-10,07:16:01,9839,bb,2,0,0,NULL,NULL
73814,2007-11-10,07:16:11,9839,bb,2,0,0,NULL,NULL
73815,2007-11-10,07:16:21,9839,bb,2,0,0,NULL,NULL
73816,2007-11-10,07:16:31,9839,bb,2,0,0,NULL,NULL
73817,2007-11-10,07:16:53,9839,bb,2,0,0,NULL,NULL
73818,2007-11-10,07:17:04,9839,bb,2,0,0,NULL,NULL
73819,2007-11-10,07:17:16,9839,bb,2,0,0,NULL,NULL
73820,2007-11-10,07:17:30,9839,bb,2,0,0,NULL,NULL
73821,2007-11-10,07:17:53,9839,bb,2,0,0,NULL,NULL
73822,2007-11-10,07:18:03,9839,bb,2,0,0,NULL,NULL
73823,2007-11-10,07:18:13,9839,bb,2,0,0,NULL,NULL
73824,2007-11-10,07:18:28,9839,bb,2,0,0,NULL,NULL
73825,2007-11-10,07:18:38,9839,bb,2,0,0,NULL,NULL
73826,2007-11-10,07:18:48,9839,bb,2,0,0,NULL,NULL
73827,2007-11-10,07:18:59,9839,bb,2,0,0,NULL,NULL
73828,2007-11-10,07:19:09,9839,bb,2,0,0,NULL,NULL
73829,2007-11-10,07:19:22,9839,bb,2,0,0,NULL,NULL
73830,2007-11-10,07:19:33,9839,bb,2,0,0,NULL,NULL
73831,2007-11-10,07:19:43,9839,bb,2,0,0,NULL,NULL
73832,2007-11-10,07:19:53,9839,bb,2,0,0,NULL,NULL
73833,2007-11-10,07:20:03,9839,bb,2,0,0,NULL,NULL
73834,2007-11-10,07:20:13,9839,bb,2,0,0,NULL,NULL
73835,2007-11-10,07:20:23,9839,bb,2,0,0,NULL,NULL
73836,2007-11-10,07:20:49,9839,bb,2,0,0,NULL,NULL
73837,2007-11-10,07:20:59,9839,bb,2,0,0,NULL,NULL
73838,2007-11-10,07:21:14,9839,bb,2,0,0,NULL,NULL
73839,2007-11-10,07:21:33,9839,bb,2,0,0,NULL,NULL
73840,2007-11-10,07:21:43,9839,bb,2,0,0,NULL,NULL
73841,2007-11-10,07:21:53,9839,bb,2,0,0,NULL,NULL
73842,2007-11-10,07:22:03,9839,bb,2,0,0,NULL,NULL
73843,2007-11-10,07:22:14,9839,bb,2,0,0,NULL,NULL
73844,2007-11-10,07:22:24,9839,bb,2,0,0,NULL,NULL
73845,2007-11-10,07:22:34,9839,bb,2,0,0,NULL,NULL
73846,2007-11-10,07:22:49,9839,bb,2,0,0,NULL,NULL
73847,2007-11-10,07:22:59,9839,bb,2,0,0,NULL,NULL
73848,2007-11-10,07:23:09,9839,bb,2,0,0,NULL,NULL
73849,2007-11-10,07:38:11,9839,bb,2,0,0,NULL,NULL
73850,2007-11-10,07:38:30,9839,bb,2,0,0,NULL,NULL
73851,2007-11-10,07:38:40,9839,bb,2,0,0,NULL,NULL
73852,2007-11-10,07:38:50,9839,bb,2,0,0,NULL,NULL
73853,2007-11-10,07:39:00,9839,bb,2,0,0,NULL,NULL
73854,2007-11-10,07:39:10,9839,bb,2,0,0,NULL,NULL
73855,2007-11-10,07:40:14,9839,bb,2,0,0,NULL,NULL
73856,2007-11-10,07:40:24,9839,bb,2,0,0,NULL,NULL
73857,2007-11-10,07:40:34,9839,bb,2,0,0,NULL,NULL
73858,2007-11-10,07:41:01,9839,bb,2,0,0,NULL,NULL
73859,2007-11-10,07:41:11,9839,bb,2,0,0,NULL,NULL
73860,2007-11-10,07:41:21,9839,bb,2,0,0,NULL,NULL
73861,2007-11-10,07:41:31,9839,bb,2,0,0,NULL,NULL
73862,2007-11-10,07:41:41,9839,bb,2,0,0,NULL,NULL
73863,2007-11-10,07:41:51,9839,bb,2,0,0,NULL,NULL
73864,2007-11-10,07:42:25,9839,bb,2,0,0,NULL,NULL
73865,2007-11-10,07:42:35,9839,bb,2,0,0,NULL,NULL
73866,2007-11-10,07:42:45,9839,bb,2,0,0,NULL,NULL
73867,2007-11-10,07:42:55,9839,bb,2,0,0,NULL,NULL
73868,2007-11-10,07:43:12,9839,bb,2,0,0,NULL,NULL
73869,2007-11-10,07:43:22,9839,bb,2,0,0,NULL,NULL
73870,2007-11-10,08:37:02,9839,bb,2,0,0,NULL,NULL
73871,2007-11-10,08:37:12,9839,bb,2,0,0,NULL,NULL
73872,2007-11-10,11:05:16,9839,bb,2,0,0,NULL,NULL
73873,2007-11-10,11:05:27,9839,bb,2,0,0,NULL,NULL
73874,2007-11-10,11:05:39,9839,bb,2,0,0,NULL,NULL
73875,2007-11-10,11:20:14,9839,bb,2,0,0,NULL,NULL
73876,2007-11-10,11:20:24,9839,bb,2,0,0,NULL,NULL
73877,2007-11-10,11:20:34,9839,bb,2,0,0,NULL,NULL
73878,2007-11-10,11:20:44,9839,bb,2,0,0,NULL,NULL
73879,2007-11-10,11:20:54,9839,bb,2,0,0,NULL,NULL
73880,2007-11-10,11:56:56,9839,bb,2,0,0,NULL,NULL
73881,2007-11-10,11:57:07,9839,bb,2,0,0,NULL,NULL
73882,2007-11-10,11:58:02,9839,bb,2,0,0,NULL,NULL
73883,2007-11-10,11:58:12,9839,bb,2,0,0,NULL,NULL
73884,2007-11-10,11:59:25,9839,bb,2,0,0,NULL,NULL
73885,2007-11-10,11:59:41,9839,bb,2,0,0,NULL,NULL
73886,2007-11-10,11:59:51,9839,bb,2,0,0,NULL,NULL
73887,2007-11-10,12:00:01,9839,bb,2,0,0,NULL,NULL
73888,2007-11-10,12:00:11,9839,bb,2,0,0,NULL,NULL
73889,2007-11-10,15:34:49,9839,bb,2,0,0,NULL,NULL
73890,2007-11-10,15:34:59,9839,bb,2,0,0,NULL,NULL
73891,2007-11-10,15:35:26,9839,bb,2,0,0,NULL,NULL
73892,2007-11-10,15:35:36,9839,bb,2,0,0,NULL,NULL
73893,2007-11-10,15:37:21,9839,bb,2,0,0,NULL,NULL
73894,2007-11-10,15:37:49,9839,bb,2,0,0,NULL,NULL
73895,2007-11-10,15:37:59,9839,bb,2,0,0,NULL,NULL
73896,2007-11-10,15:38:09,9839,bb,2,0,0,NULL,NULL
73897,2007-11-10,15:38:19,9839,bb,2,0,0,NULL,NULL
73898,2007-11-10,15:38:32,9839,bb,2,0,0,NULL,NULL
73899,2007-11-10,15:43:04,9839,bb,2,0,0,NULL,NULL
73900,2007-11-10,15:47:07,9839,bb,2,0,0,NULL,NULL
73901,2007-11-10,15:47:18,9839,bb,2,0,0,NULL,NULL
73902,2007-11-10,15:47:29,9839,bb,2,0,0,NULL,NULL
73903,2007-11-10,15:47:51,9839,bb,2,0,0,NULL,NULL
73904,2007-11-10,15:48:02,9839,bb,2,0,0,NULL,NULL
73905,2007-11-10,16:15:01,9839,bb,2,0,0,NULL,NULL
73906,2007-11-10,16:16:26,9839,bb,2,0,0,NULL,NULL
73907,2007-11-10,16:16:36,9839,bb,2,0,0,NULL,NULL
73908,2007-11-10,16:19:43,9839,bb,2,0,0,NULL,NULL
73909,2007-11-10,16:19:56,9839,bb,2,0,0,NULL,NULL
73910,2007-11-10,16:54:13,9839,bb,2,0,0,NULL,NULL
73911,2007-11-10,16:55:30,9839,bb,2,0,0,NULL,NULL
73912,2007-11-10,16:55:40,9839,bb,2,0,0,NULL,NULL
73913,2007-11-10,16:56:04,9839,bb,2,0,0,NULL,NULL
73914,2007-11-10,16:56:15,9839,bb,2,0,0,NULL,NULL
73915,2007-11-10,17:02:09,9839,bb,2,0,0,NULL,NULL
73916,2007-11-10,17:02:19,9839,bb,2,0,0,NULL,NULL
73917,2007-11-10,17:02:29,9839,bb,2,0,0,NULL,NULL
73918,2007-11-10,17:02:39,9839,bb,2,0,0,NULL,NULL
73919,2007-11-10,17:02:56,9839,bb,2,0,0,NULL,NULL
73920,2007-11-10,17:03:11,9839,bb,2,0,0,NULL,NULL
73921,2007-11-10,17:03:21,9839,bb,2,0,0,NULL,NULL
73922,2007-11-10,17:03:31,9839,bb,2,0,0,NULL,NULL
73923,2007-11-10,17:03:41,9839,bb,2,0,0,NULL,NULL
